,tokens,values
4732,loom,-0.00041750257648211296
4733,1940s,-0.0004460676175765483
4734,exceeded,0.0004586351781399265
4735,outdated,-7.705299260047422e-05
4736,scars,0.0007315180619070493
4737,imax,-0.0001027584095188625
4738,theories,-0.000385762700235964
4739,1944,-0.00044645592247835884
4740,when,0.0005828493881202368
4741,"!""",-0.00014828904037807422
4742,ashore,0.00014260491649565262
4743,seminal,-0.0002130411512767325
4744,passages,-0.00043262020223724034
4745,mitsubishi,-0.0001961821860128042
4746,cold,0.00035194966147025536
4747,dharma,-0.00041607450366487625
4748,initiative,4.574635418822172e-05
4749,polarization,-0.0004313433040129675
4750,elegantly,-0.00016574824918833532
4751,glittering,0.0009049263915448254
4752,cognitive,-0.00042387804166332154
4753,sexologist,-0.00043074849118490514
4754,bubbling,0.0006748341030066905
4755,sheung,-0.00014828904037807422
4756,1855,-0.00044645592239277306
4757,174,-0.00044334350181729005
4758,possession,0.0003398965724755952
4759,beirut,0.00014343211036412377
4760,calendars,-2.634789587116051e-05
4761,reads,-0.00036207727122083337
4762,legally,5.2692009560961414e-05
4763,unmistakably,0.0003197581326522491
4764,stewards,4.407999696195305e-05
4765,cuts,0.0003655976888300363
4766,subsumption,-0.00044626321436374954
4767,trustees,-0.0004429338687160848
4768,code,-0.00043456511737810326
4769,premises,-0.00041903805665181556
4770,proficient,-4.025818525106778e-05
4771,voice,0.0006909007226028972
4772,misused,0.00014675304961664525
4773,upward,0.0005382263307937288
4774,467,-0.00044291803912519504
4775,insignificance,-0.0004105769989600992
4776,rig,-3.007321669837187e-05
4777,calculating,-0.00038437365904254826
4778,amenities,-0.00028734514412093995
4779,bourgeoisie,0.00023529833873757114
4780,hawknew,-0.00014828904037807422
4781,loophole,0.0003133329449031416
4782,developer,-0.0004176211667880286
4783,refer,-0.0003740104944806017
4784,smackingly,-0.00014828904037807422
4785,holds,-2.709310901062201e-05
4786,knowle,-0.0003796401792355279
4787,swarm,0.001041849588503199
4788,tech,0.00012802758112473212
4789,tube,-4.019582590706255e-05
4790,tsunami,0.0010330402387963191
4791,schroder,-0.00014828904037807422
4792,gavel,0.0004818644928007316
4793,simultaneously,0.0006225667618419764
4794,trim,-0.0001117872113344337
4795,co2,-0.00017356243341463417
4796,oilcloths,-0.00010478129955194417
4797,ethnicity,-0.0004431834908849937
4798,contested,-0.0004347643537239213
4799,hormones,0.0009637688530707284
4800,downplayed,-0.0003922942805900474
4801,barbet,-0.00044291490377269685
4802,sticker,0.001044563541685358
4803,moments,0.00042408125905593787
4804,bunker,-9.240425352521511e-05
4805,downtown,-0.00033330825715994876
4806,snorkeler,0.0010370818019922285
4807,duck,-0.0002397947583484229
4808,backing,0.00016961221686347732
4809,gadget,0.0004417810527417609
4810,churches,-0.00012334847331253328
4811,2100,-0.0003601499798757167
4812,useless,0.0005936878641583622
4813,siesta,-0.0004278386389567606
4814,stays,-0.00012760411484165183
4815,globs,0.0013495107016830111
4816,impulse,0.0005127967497239879
4817,decker,-0.00043429925026418256
4818,mousse,0.0001462104466990692
4819,fiscal,-0.0003864579819615958
4820,pleasures,0.00012548928645739034
4821,awhile,-0.00025727928232107484
4822,rented,-0.0003513961823174764
4823,midden,-0.0004111943435676922
4824,predecessor,-0.0004040211268073237
4825,guns,0.0003886776623389722
4826,dependable,9.789220324646174e-05
4827,bylichkas,-0.00014828904037807422
4828,perfectly,0.0005617286938204912
4829,principles,-0.0004456990276583923
4830,continued,0.00023969932626439992
4831,weariness,-0.00011652025402678732
4832,selway,-0.00014828904037807422
4833,commercials,0.00022172649100484434
4834,cric,-0.00024013181087633682
4835,scarce,-7.203922853388986e-06
4836,shaking,0.0018241363971461314
4837,secretary,-0.00039779852780656304
4838,injections,-0.00011209000806939847
4839,thirty,-0.00025632297342038126
4840,vent,0.00020272309547567888
4841,aol,-0.00033449861871636327
4842,colony,-0.0004131917000336856
4843,cy,-0.00044071463370945615
4844,psychiatry,-0.0004312386003228011
4845,advertising,-0.00011185851666198023
4846,advertised,-0.00016558493749938062
4847,authorized,-0.0003590336491073451
4848,creation,0.0006047896312013833
4849,highlights,-0.0002691379190880868
4850,macau,-0.00040827690993559693
4851,randolph,-0.0004405223208549309
4852,backfire,0.0006122478585901634
4853,wines,-0.00020859110841960242
4854,fu,0.0008115183891417053
4855,resource,0.0003969507277076295
4856,revolutionized,0.0013537274849445308
4857,working,-0.0001898157799022644
4858,seemed,-0.00033128102122127604
4859,ineptitude,0.0015390627634727931
4860,preventing,0.0003160674003718885
4861,flourish,0.0005287209379921068
4862,plant,-7.61053346132032e-05
4863,bothersome,-0.0001592805746050284
4864,incline,-0.0004204021461386502
4865,seriousness,-0.00014052029309134052
4866,little,7.699258115461193e-05
4867,spokesman,-0.0004446453170041819
4868,degrees,-0.0004314296794715666
4869,usurp,-0.0001976242380636556
4870,salesperson,-0.00024334231334469927
4871,pinkham,-0.00014828904037807422
4872,nicked,0.0004419088513652325
4873,black,-0.0002080221632442598
4874,adrenaline,0.0025209867592870462
4875,shelters,9.495195185909856e-06
4876,producing,0.0002842279204446992
4877,coach,-0.0003010934372730945
4878,socialism,2.951818171167795e-05
4879,chattering,0.0004765601929486903
4880,tragedy,0.0007767006665541254
4881,frin,-0.00039567168316982036
4882,concerts,0.0005762685707476359
4883,seldom,-0.00018301341578566508
4884,nomenclatures,-0.0004462871969793817
4885,unimportant,-0.00043978144758980765
4886,marquees,-0.00042828144951242856
4887,kids,0.0012033872634879402
4888,paula,-0.000320645876697124
4889,nest,-0.00016531194100531302
4890,plastic,-0.00032911280766357274
4891,renewal,-0.0001898808419431905
4892,damming,5.938377257256794e-05
4893,geologist,-0.0003605303914268688
4894,sustains,0.0007423894228371919
4895,27,-0.0004437140553003862
4896,shades,-0.0003317449691147356
4897,noisy,7.719751208818899e-05
4898,defy,0.0014910429269191392
4899,striking,0.0015057512852187553
4900,witted,0.0003153016929639696
4901,burrs,-0.0003624899018767109
4902,cranberry,-0.00022655421649439697
4903,battle,0.0005924135391404624
4904,assault,0.0013585687589325267
4905,unstopped,0.0013181321829944888
4906,soundly,0.0005961717593622902
4907,smoked,-0.00013836687839679842
4908,tweeked,-8.127897034247818e-05
4909,islamic,-6.0622132475301186e-05
4910,mobilized,0.0008860844903576782
4911,yields,0.00014870408980874694
4912,cloth,-0.00043334976931722595
4913,distraught,0.0007700131901537346
4914,spin,0.0004323601398812956
4915,hey,0.0014139744185864486
4916,translucent,-0.00040513690629117997
4917,equal,0.0003342921421734443
4918,capable,0.0006174281695459416
4919,appreciatively,-0.00010081595136627084
4920,oldest,-0.0003947778214031074
4921,“[,-0.00014828904037807422
4922,subsumed,-0.0004464453435764829
4923,nerve,0.0016818924240204506
4924,disgruntled,0.00010838673675546764
4925,convertible,-0.00011347690932691811
4926,horizon,-0.00021461110080942157
4927,creditor,-0.00035950163633402044
4928,mandalay,-0.0003436420378002065
4929,constructed,-0.00044369863892546204
4930,documents,-0.0004394701744469244
4931,shop,-0.00024047532669625393
4932,receipt,-0.00043388074628678783
4933,compartments,-0.00044591089206885427
4934,erbamont,-0.00014828904037807422
4935,revealing,0.0004371509361881481
4936,extensive,-0.00012310329410546161
4937,london,-0.0004181568637907944
4938,survival,0.00029125346726625954
4939,mingle,7.875487200097087e-05
4940,typically,-0.0004079781907992432
4941,clark,-0.0004392565726963948
4942,opponent,0.00030374394106526693
4943,respect,3.5170451483020705e-05
4944,begging,0.001598980339151866
4945,subject,-0.00044135528637398707
4946,wrenching,0.0014654830885628943
4947,upset,0.0007519815129751202
4948,attained,-0.00032158731206647484
4949,indygo,-0.00014828904037807422
4950,obtain,-0.00021516657805855776
4951,a380,-0.00015594458757104633
4952,2508,-0.00044645584507422973
4953,faded,-0.000362554360547297
4954,redskin,-0.00013490915554179305
4955,bracketed,-0.00044620490115363973
4956,masako,-0.00014828904037807422
4957,ceremonial,-0.0004464558780248064
4958,marking,-0.0003557989902976147
4959,roofs,-0.0001374052240243219
4960,.'',-0.00014828904037807422
4961,isay,0.000378279261367211
4962,dismissive,-0.00025635340218772433
4963,spent,1.082386419553503e-05
4964,massing,0.0004182716677209018
4965,jenrette,-0.00014828904037807422
4966,enciclopedia,-0.0003087662744902622
4967,recently,1.850004296588867e-05
4968,stellar,0.0017294157181324983
4969,hearty,0.0013261823144042194
4970,alai,-0.0003032311613481365
4971,132,-0.00044379586429443607
4972,hockey,0.00017557460721256081
4973,bridge,-0.00026809173694781075
4974,addressed,-0.0004463413999751992
4975,experience,0.0003166999430290879
4976,unity,0.00016887063953857816
4977,blurry,-8.314744929998807e-05
4978,enriched,0.00015388862826348494
4979,husband,0.0007880379218759938
4980,waterway,-0.0004227909259769582
4981,territories,-0.0003940437012716646
4982,perfectionist,0.0005738650410367495
4983,wacko,0.0006488337120790344
4984,tang,-0.0003614063262322448
4985,exhibits,-0.00040972786970399033
4986,cmc,-0.0004417732706146114
4987,aberdeen,-0.00042973566494292255
4988,shepperd,-0.0004346327246297348
4989,reliever,-0.00043862635432419326
4990,%,9.532279700639523e-05
4991,thank,0.0015012895766495459
4992,because,0.0004598550769881298
4993,stm,-0.00010777650393843668
4994,secret,0.0007109515069125931
4995,resigns,0.00016568410208753136
4996,president,-7.952975635675e-05
4997,dear,0.0005391037280959021
4998,509th,-0.000319337572908255
4999,hiring,-0.00020920995716539585
5000,consoling,1.1732189168670397e-05
5001,standardization,-0.00044645591289330165
5002,inlaid,1.9090017645365988e-05
5003,failing,0.00013354509218130883
5004,watchers,0.0001531390805691389
5005,valiantly,0.0009648615558531346
5006,"??""",-0.00014828904037807422
5007,food,0.000254371640778441
5008,pieces,-0.00030252521420185763
5009,lan,-0.00040029589081276763
5010,externalities,-0.000308433421719094
5011,integration,-0.00044285426123023516
5012,responsibility,-0.00020638347707488825
5013,slowing,0.00022425030510936402
5014,cliff,0.0005045909822616163
5015,irreplaceable,0.0008316437087425913
5016,declined,-0.00044548230702176183
5017,dominance,-0.0002249280378278246
5018,earrings,0.0006018755722219858
5019,floppy,4.9579378699088995e-05
5020,surrounding,-0.0003237816848905473
5021,excerpts,-0.0004358659363439216
5022,177,-0.00044441689472972287
5023,mansion,-0.00032571243867718353
5024,preserving,-0.0002887192670263391
5025,revolutionary,0.001209811270734349
5026,tirade,0.0017207088108058299
5027,merchandising,-0.00041132158991117885
5028,emigrants,-0.0004114152644609114
5029,93,-0.0004386974219342312
5030,diseased,0.0004555886986834624
5031,untended,-4.225246465592045e-05
5032,leader,0.00011538234516244287
5033,linens,-0.00043554416185785584
5034,sends,0.0009834069725144293
5035,collectivize,-3.0489850697496986e-05
5036,lunch,-0.0001815869194695851
5037,holiday,-5.284132993728865e-05
5038,branched,-0.00041084979869927086
5039,sailor,0.0003994293187130104
5040,waved,0.00047543763231524833
5041,fakes,0.00016419116835478394
5042,org,-0.0004254214936228991
5043,sahara,-1.9374151784356393e-05
5044,eighty,-0.0001069173821392082
5045,folic,-0.00025777309893813946
5046,affections,-0.00014775176041243943
5047,peaceful,0.00017818361077428545
5048,substances,-0.00021508480151247904
5049,egg,-0.00037947978092209473
5050,jaime,0.0004429847251794934
5051,stainless,-0.0004062065980062859
5052,led,0.0002459629293219945
5053,couches,7.813391655156336e-06
5054,informed,-7.759765458922092e-05
5055,auction,-0.00035842505929289476
5056,khaki,-0.0003973603816999584
5057,acquire,-5.045468365289036e-05
5058,tunnels,-0.00020589788940766047
5059,attendance,-0.00040036374863864016
5060,424,-0.00044548751489914605
5061,upholds,0.00048088675200612873
5062,operated,-0.0004432249582932261
5063,directors,-0.00042636639772840546
5064,eternal,0.00023801132563848766
5065,abnormality,-0.0003525753797591005
5066,renovate,7.165411830356169e-05
5067,retailers,-0.0001361408233377131
5068,rule,-0.0003741669343840946
5069,interpreted,-0.0004442309613875707
5070,mercury,-0.00015516946929826353
5071,whaling,3.3425373402508755e-05
5072,recovering,0.0002012791851414978
5073,trailfollow,-0.00014828904037807422
5074,southwest,-0.00042887081251595397
5075,several,-0.0004145170753103543
5076,strangers,0.0009679083457214845
5077,properties,-0.00044473055139551833
5078,grande,0.0001658683717904313
5079,referenced,-0.00044637636610159615
5080,lagged,-0.0002785122150576231
5081,applying,-0.0003951969682590562
5082,draping,-0.00036799635965626835
5083,honest,0.00019736558939142322
5084,pari,4.904020806675523e-06
5085,judgment,4.5640940444583655e-05
5086,story,0.00029726305872994666
5087,hotel,-0.00040916007002498537
5088,argument,-0.0002865126447571507
5089,games,-0.00022085414639353587
5090,darling,0.0015163296340462
5091,representatives,-0.0003762626412142258
5092,slavery,-8.197944721294302e-05
5093,poisoning,0.0006450547861801724
5094,halted,0.00021093702503317306
5095,babbled,0.0008777510590488989
5096,stayed,-0.00023225359542211675
5097,staccato,1.0912963138967845e-05
5098,applicant,-0.0004396805696526583
5099,goldfish,-0.0004039053865546585
5100,completion,-0.00039426659825773875
5101,marks,-0.00014331233355947639
5102,urbino,-0.00044224199266448686
5103,relevant,-0.00043809979284189875
5104,hamid,-0.0004247912572623208
5105,marty,-0.00028413079889182076
5106,cartoonish,0.0003948783905722424
5107,magazine,0.0005611110642937025
5108,seltzer,0.00042963815974417165
5109,fail,0.00022948166381991006
5110,professional,-8.937605113930429e-05
5111,obligation,-0.0001295217682824963
5112,ed,0.0001853545543350651
5113,proposes,-0.00035680916738340773
5114,custom,-0.00036503974343298856
5115,sentiments,-0.00015443776689229974
5116,hom,-0.00024144784639071386
5117,pupils,-0.00027062932235011474
5118,whereupon,-0.00019109718926823934
5119,stamps,0.0007457817156577366
5120,proximity,-0.0002013747364761535
5121,djs,0.00025710336192191156
5122,eternally,0.0005423797952124201
5123,unelected,0.00021016035555851067
5124,homoerotic,0.0005772591559489298
5125,dads,0.00039383353331994957
5126,favorites,0.00023830470431236386
5127,maintaining,-0.00022340864709128146
5128,declaration,9.792616718933693e-05
5129,funk,0.0006579519953515179
5130,sensitive,-0.00011884723748519195
5131,yankee,-0.00017302357420223547
5132,university,-0.00043139765127092166
5133,known,-0.00032917301800672566
5134,rhythm,-6.769819529061633e-05
5135,shares,-1.4209652206316898e-05
5136,surprised,0.001196567864224529
5137,hallwood,-0.00014828904037807422
5138,?),-0.00014828904037807422
5139,interpretation,-0.00044545647410779046
5140,defaulted,-0.0004269862665475362
5141,mostly,-0.00038954919693189656
5142,prowl,0.0017971448575039646
5143,amo,0.0011417366663106895
5144,breeding,-8.61017362984303e-05
5145,rigg,-0.0003052416520160936
5146,excruciating,0.0014370267845972265
5147,jail,0.000349041775848845
5148,children,0.0002154251421307494
5149,theoretical,-0.00043332765909789573
5150,contra,-0.00024140242917381705
5151,haunts,9.092945573321965e-05
5152,returning,-0.0002208905874609557
5153,giles,-0.0004437767857971518
5154,structures,-0.00044046535375499927
5155,teubner,-0.00014828904037807422
5156,smothered,0.002063487517839155
5157,youth,0.00021766914644561728
5158,1976,-0.0004459548737558473
5159,mysteriously,0.0004726480636462453
5160,sanctions,1.822038783120224e-05
5161,philadelphia,-0.0004307322327190187
5162,acoustics,-0.00037669586497636324
5163,shouldn,0.0002574148727090277
5164,mich,3.457456282721418e-05
5165,complex,-0.00039233458961325
5166,acting,0.00022823542975736262
5167,wins,0.0006598676107870431
5168,conviction,0.0006872158690200934
5169,nhl,-0.00022003216917716167
5170,sephardic,-0.00041384812403743475
5171,manila,-0.00041439325848950767
5172,johnson,-0.0004031468166275865
5173,clinics,-0.00012332958583737363
5174,afford,0.0002187346055687477
5175,shih,-0.0004303641805816303
5176,jovial,-2.0531896822830117e-05
5177,embers,0.0001360412440548867
5178,lawmakers,0.00011699205721643971
5179,middle,-0.0002618000076981297
5180,yours,0.0007620495991425946
5181,interrupted,3.2321972717220584e-05
5182,competition,0.0005658956954154239
5183,muscles,0.0007827557435678453
5184,winded,0.00018929076708499697
5185,narration,-0.0004429402243227017
5186,missionary,-0.00026880289836970703
5187,shaped,-0.00012374920130470894
5188,spit,0.0014934206559317615
5189,lok,-0.00021448727361334695
5190,./,-0.00014828904037807422
5191,foreground,-0.00044639886370831866
5192,exaggeration,0.0006882744528530226
5193,labs,4.435838377911001e-06
5194,teach,0.00042267055399900416
5195,turntables,-0.00028418334750218683
5196,tempted,0.0006565164413525576
5197,establishing,-0.0004245883600260564
5198,slithering,0.0018037917948834276
5199,held,-0.00024969279788569483
5200,soldier,0.00011307673032627248
5201,gloves,0.000683128511994722
5202,picture,-0.00028185392130030166
5203,mls,-0.0004404811487840565
5204,forte,-0.0001888320533082354
5205,disappear,-7.70083921939075e-07
5206,hiking,0.0005709585704972662
5207,mega,0.00135197962991245
5208,conclusion,0.00011273438121479586
5209,blush,0.0010088737366766361
5210,producers,1.6467506092045594e-05
5211,revolution,0.000979853597652856
5212,miners,5.2909989968769515e-05
5213,entirely,-0.00042768934757234485
5214,77,-0.0004361184823895552
5215,similar,-0.00042536542928389535
5216,macu,-0.00014828904037807422
5217,acceptable,-0.0003434017234095309
5218,bartolo,-0.00040303308081811486
5219,era,-0.00027265804614513345
5220,theaters,0.0010522630528920526
5221,coaching,-0.0003375548777735828
5222,manifest,0.00010287966034907809
5223,staffers,-2.7292874493564123e-05
5224,dared,0.001475725193778796
5225,ensured,-0.0002486265818362173
5226,edwards,-0.0004279791301014832
5227,decal,-0.0001441730523182581
5228,list,-0.00033257365272136406
5229,eventually,-9.986426152836197e-06
5230,treasured,0.0007214893923991265
5231,deserved,0.0016592516822499352
5232,ads,-5.889948454833089e-05
5233,corners,0.00014713515797914453
5234,attorneys,-3.5476755182235755e-06
5235,topless,0.0007868868510162524
5236,wonderland,0.00013952938350802603
5237,claws,0.0021665805688924618
5238,atomic,0.0003060655208182396
5239,protesters,0.0003314795183033104
5240,malfunctioned,0.00023007723214738655
5241,lofts,-0.00034022870587472107
5242,fighting,0.001407667592563698
5243,distort,-0.0002436597274836048
5244,communist,0.00017391402867153656
5245,population,-0.00026974609420027216
5246,anticipated,-9.457637874240203e-05
5247,snowy,1.5206042863576176e-05
5248,butchering,0.0011983715957512443
5249,builds,0.000313183016091212
5250,warfare,8.634997475850348e-05
5251,happening,0.0008957481370883125
5252,inspiration,0.001188118874143934
5253,toy,0.0006938497260754503
5254,enemies,0.0018119786707621436
5255,reached,0.0003010947829993381
5256,remain,-0.00030510808091637864
5257,household,-0.0004370562292906539
5258,psychiatrists,-0.000134579041908704
5259,downhill,-0.0002041337757568082
5260,disks,-0.0001916866441674936
5261,derferment,-0.00014828904037807422
5262,explanations,-0.00042993483862879757
5263,ueda,-0.0004402877095556938
5264,where,-0.00019332211567832275
5265,hundreds,0.0009086757226868994
5266,cleanliness,-0.0004223145638700563
5267,zu,-0.00021514700570746023
5268,dance,0.0007629514944208417
5269,neighborhoods,-0.00017048273093910632
5270,forbidden,0.0006566847672914676
5271,magician,9.159404222213045e-05
5272,necessity,-9.150869410551631e-05
5273,briefed,-0.000386091723171579
5274,koeppel,-0.00014828904037807422
5275,embroidery,-0.000438313721255373
5276,94305,-0.00044645583389868514
5277,pelicans,-2.5258281435735683e-05
5278,untram,-0.00014828904037807422
5279,exotic,0.0006554698548346125
5280,shark,0.0018070229493191588
5281,rogers,-0.0003939806780357388
5282,ghosts,2.5591906390420004e-05
5283,firstly,-0.0004051903893220955
5284,hahn,-0.00043959141074028247
5285,nato,0.0006301035170129066
5286,1970s,-0.00044320744387071545
5287,);,-0.00014828904037807422
5288,shrine,-0.0003617225069055225
5289,preeminent,-0.00016447268435002904
5290,lusíadas,-0.00014828904037807422
5291,numismatic,-0.00041740073744062
5292,fiber,-0.00037251547438561984
5293,dei,-0.00021792821645477461
5294,many,2.1682531797060066e-05
5295,manatees,0.00023858370850046847
5296,terminus,-0.0004459641087932434
5297,breaths,5.350143044978654e-05
5298,longline,-0.00035995052604066567
5299,ineffective,9.867250839870575e-05
5300,implement,-0.0003470367563072016
5301,completed,-0.0004415731599211929
5302,annually,-0.00017789859310262963
5303,masters,-9.476921405645194e-05
5304,repercussions,0.0003239223810212801
5305,irrigates,-0.00022745078347671994
5306,educating,0.0005332164666332903
5307,regarding,-0.0004266836945706536
5308,golf,-0.00034351243129700384
5309,observer,-0.00044589137224226714
5310,fellowships,-0.00039762685765143543
5311,mediocre,0.0005521573015246641
5312,chau,-0.0004326490329528634
5313,doctor,-8.808384341929913e-06
5314,engines,-0.0002090444729357938
5315,mortal,0.0003058090621833464
5316,catania,-0.00012561128021852427
5317,joss,-0.0004464558852633586
5318,231,-0.00044589795709543394
5319,crates,5.8843971533236265e-05
5320,damaged,6.732818428541718e-05
5321,infection,-0.00018435828895528702
5322,shimmer,0.00011932156336683912
5323,hypothesis,-0.00043668217448019687
5324,killer,0.0020986101886161434
5325,treehugger,0.00036879211789805823
5326,nearing,0.0008981426335785728
5327,diary,-0.0004383869468389969
5328,buyers,5.727190398859934e-05
5329,extort,0.0010156736700706042
5330,sell,0.00025646658572884385
5331,varying,-0.0004408637365918109
5332,undeveloped,-0.0002701748913578104
5333,troubled,-4.072793852288069e-05
5334,259,-0.0004436298030180804
5335,joyce,-0.0004311738842322299
5336,resettlement,-0.0004450372292142927
5337,accusations,0.0005136045843502533
5338,colliding,0.0012229356093920415
5339,105,-0.00044347501904745104
5340,perspectives,-0.00043330745333528475
5341,chalk,0.00014557582100709093
5342,novelty,-0.00010210229395785734
5343,lack,4.085053674695046e-05
5344,economically,2.7604480172632264e-06
5345,transplant,-0.0002639709057130944
5346,karaoke,0.0005964539661054257
5347,'.,-0.00014828904037807422
5348,goodwill,-0.0001456367595906312
5349,ascends,6.786861588041406e-05
5350,forecast,-0.00032014285945220367
5351,qaida,-0.00014828904037807422
5352,correspond,-0.0004460958404777162
5353,275,-0.00042871846463999415
5354,spanning,-0.00028266639882559066
5355,baited,0.0004344665237402923
5356,bestsellers,0.0006360684541288599
5357,incomes,2.511967457885629e-05
5358,fishing,-0.0003362853174054741
5359,bertholle,-0.00014828904037807422
5360,thanks,0.0011781090449130634
5361,farouk,-0.0003908373550494071
5362,grappled,0.0007123656313620157
5363,warring,0.0006444013906040595
5364,boos,0.0017641068924712736
5365,67,-0.0004373843472612404
5366,defensive,0.00011450025155488148
5367,honorary,-0.000377874514482912
5368,behring,-0.0004305808591816668
5369,lamma,0.0008392772483675359
5370,pact,0.00018327081506633793
5371,gentle,-0.0001979937335812308
5372,morningafter,-0.00014828904037807422
5373,offer,0.00020420637651565258
5374,painting,-0.0004095931523673101
5375,joins,0.000670875117025892
5376,rakal,-0.00014828904037807422
5377,anecdotal,-0.00035931364290943743
5378,predicated,-6.227998985682742e-05
5379,90s,4.8809153918353065e-05
5380,fingerprints,0.00019099113417606582
5381,"…""",-0.00014828904037807422
5382,vulgar,0.0013399792890691493
5383,journals,-0.00043224755387129325
5384,39th,-3.5907595833495807e-06
5385,fusion,0.00021104970014611043
5386,comfort,1.7894505484411688e-05
5387,aides,-0.00022084773002412414
5388,carved,-4.7891108075608e-05
5389,analyzing,-0.00014134008409778863
5390,dare,0.0019011083121319961
5391,extracted,-0.00040555274124346043
5392,nun,0.00043793476252762455
5393,term,-0.00044316618352658005
5394,elder,-0.0004210943610331756
5395,hues,-0.00027311203373447935
5396,beards,-8.245786089525888e-05
5397,vr,-0.00012935748828159764
5398,rebel,0.0008075609576545328
5399,flags,-0.0004280287812587054
5400,576,-0.00043839071700184677
5401,poking,0.0008594970421683521
5402,dig,0.000730842253468131
5403,delirium,0.0008681146078098753
5404,quonset,-0.0004448530044110269
5405,awakened,0.001521798434665453
5406,jetfoils,-0.00014828904037807422
5407,heirlooms,0.00041938364786402117
5408,infant,2.393290851451112e-05
5409,madonna,0.0005014090486450577
5410,49,-0.00042910882422979665
5411,theater,0.000752846282221186
5412,scapegoat,0.00014621863139034706
5413,subscribe,0.0011418086389076022
5414,laboratories,-0.00039014116935521376
5415,vii,-0.0004461923734008416
5416,marriage,-0.00033170432061857563
5417,11th,-0.0001740733453629864
5418,consumes,0.0005176188960233853
5419,lobsters,0.0009422862209134878
5420,semiconductor,-0.0004090168157200515
5421,majestic,0.0009744801675389697
5422,deter,0.00019404018297697041
5423,ged,-0.00037542195663743357
5424,fancy,0.00026988041838765233
5425,alpha,0.00017026586314206898
5426,kimono,-0.000421815516632728
5427,prohibition,-0.00034895061620072824
5428,persist,4.5671068607648266e-05
5429,campaign,9.135884797221073e-05
5430,idiotic,0.001578554502021429
5431,barlow,-0.0004264796460343733
5432,correctly,-0.000356200436730082
5433,station,-0.0004375765486519735
5434,grim,0.00014568821067640288
5435,super,0.0015936489582232545
5436,incapable,0.0007380894142729798
5437,contributions,-0.00044327519340081823
5438,enzo,-0.00034715696573602505
5439,alumni,0.00044892785410917494
5440,canvas,-0.00026408213967640804
5441,ness,-0.0001851786819526495
5442,forbade,0.00019326890894790533
5443,unnecessary,0.0003376738849729983
5444,rose,0.0004359711331753524
5445,libertarians,0.00014309905496969353
5446,hawing,0.00032677930949228046
5447,admitted,-0.0001600169931216447
5448,nobody,0.00047693009141861023
5449,advocates,0.00040327841520041227
5450,repellent,0.0013262697084675883
5451,extradition,-1.8293599161613992e-05
5452,2841,-0.00044641730711746525
5453,sarwan,-0.00014828904037807422
5454,racked,0.0008709699649078264
5455,staff,9.736643878060965e-06
5456,harlech,-0.00014828904037807422
5457,iphone,0.0002894616704796236
5458,priority,-0.0004040317542778988
5459,losing,0.000837482372148116
5460,breathing,0.00011229346335022049
5461,lurid,0.0009903689327158136
5462,reigns,-7.177952820773344e-05
5463,controls,-0.0004232168264927033
5464,vulnerable,0.00028826316491654773
5465,sockets,-0.00015685076092121158
5466,firms,-0.0003142542312131185
5467,responding,-0.00010023857293522537
5468,employ,-0.00031798532861843635
5469,209,-0.0004464559269768123
5470,penchant,0.0003741030406249043
5471,emphasis,-0.0004453134031743945
5472,jeter,0.0006483179697602084
5473,carrier,-0.00017414266643110771
5474,attempted,-0.00037202086846619445
5475,hypothesized,-0.00044408517615403406
5476,handmade,0.00013919020492137566
5477,flourished,0.00023390680143859754
5478,companions,0.00016949622519149248
5479,prudent,-0.00022942323309233266
5480,rude,0.0007774489750105165
5481,boulder,0.00016612074943677936
5482,shopping,-8.726972051604932e-05
5483,obstacle,0.0006607686116140734
5484,sub,-0.00010062845043567937
5485,frodo,-0.0002322863131264547
5486,snacking,3.560909721602034e-05
5487,sleep,-0.00019913429504112747
5488,358,-0.00044638070642178497
5489,divisionism,-0.00044060733326987565
5490,leaders,9.762687969712267e-05
5491,olympia,-0.0003221070761836149
5492,unaffected,-0.00040907518569557904
5493,betas,0.0005988207936039088
5494,senator,-0.0001895112199327574
5495,specify,-0.0004464558966716455
5496,vague,-0.0004235838313347745
5497,vienna,-0.00042575600855422916
5498,undercut,1.4582539588633078e-05
5499,overall,-0.0004102818224840467
5500,claimant,-0.0004204166171508087
5501,cranes,-0.00018692634722053002
5502,redskins,-0.0003606464582876351
5503,asia,-8.994510844537488e-05
5504,mixed,-0.0003803141390886286
5505,resounding,0.00195553621876486
5506,depicted,-0.00042367924265951964
5507,snowshoeing,-4.7821246579774606e-05
5508,match,0.0002531179992120485
5509,fiery,0.0020117941153300913
5510,performing,-0.00021111318842895633
5511,promotions,0.00041198080585435866
5512,voluntarily,-7.95570742647276e-05
5513,watchlist,-0.00041128130534630244
5514,statistics,-0.0003593447943330251
5515,with,0.00032421575474589175
5516,ps,-0.00039576681841177675
5517,tees,5.517670141852e-05
5518,5300,-0.0003545240570393268
5519,revocation,-0.00036485618693640846
5520,amid,0.0002637579752377706
5521,fee,-0.0004353718474916017
5522,xxxx,0.00033769904503479665
5523,montana,-0.00038663568547137587
5524,thunderbird,-0.00042477658090678033
5525,contributed,-0.0001790275562249949
5526,segment,-0.0003422901550103046
5527,traveling,0.0003208086254671999
5528,catching,0.0010731307289791596
5529,higley,-0.00014828904037807422
5530,grinned,0.001853879028279811
5531,210,-0.00044608395219632835
